ID,Group,Feature_1,Feature_2,Feature_3
ID561,C,2432.000829227918,378.18720984434486,301.9978768120111
ID806,C,1773.3200913008225,387.1483296928926,1026.0474002095373
ID504,B,2624.6155189696888,407.4663465767503,7923.671326131576
ID751,C,2727.9533739384024,423.5024547980519,886.283550429888
ID184,B,2694.2330863851093,402.3123612687025,7572.2720919478925
ID433,A,2034.1756955844921,361.7935155577083,7422.939842948652
ID513,C,2603.833060394176,430.4560041454931,509.3361916001452
ID874,B,2566.721575189355,387.3943305822845,7150.199096301863
ID303,B,2149.2306934063986,411.7208035457202,6267.291067271751
ID476,B,2047.1293503473157,405.05435240024855,7031.630911798356
ID254,A,2350.865585584906,400.43236580326413,7394.24901791505
ID124,B,2743.9867197106946,380.1493910597992,8522.080092329785
ID870,B,2718.9215595299715,402.3448690327285,8018.992842434866
ID645,B,2389.089253675645,383.09664565582347,6981.05798164448
ID779,B,2758.69917588877,392.2322213028075,8066.783993053126
ID828,A,2795.9037217360205,373.14327082648236,9166.596822267622
ID386,A,2604.106705441257,400.9691951433648,7988.915073529108
ID848,A,2011.3212393340507,389.39921160152755,6463.106688991819
ID283,B,2273.0689206848456,389.1373925266729,6686.898671570247
ID875,A,2415.5522299142694,402.7546720210052,7272.787557791399
ID789,B,2537.2434412053217,371.3995997606685,7731.7664088670335
ID614,B,2432.502268192833,400.9005548401495,7166.212922369218
ID420,C,2273.068341539324,417.9620601022718,781.0137820460714
ID367,A,2743.4663358767957,372.80158751767664,8946.658889155182
ID423,B,2479.0066332472634,379.54164345413614,7403.543036788269
ID900,C,2649.540510165573,387.2054981816311,-321.7822710729552
ID154,B,2768.4555032586336,391.40985816587005,8207.15967956538
ID687,A,2950.473649399696,416.29627356596643,9104.541719345973
ID494,B,2774.3301225384926,412.6037319498214,7991.345514413266
ID278,C,2778.063412571691,395.27726639527646,-50.95961873216256
ID502,C,2803.8198776978024,392.0229138308775,-218.05848159509014
ID411,A,2224.6163120438173,390.7826336210665,7142.899435613437
ID377,B,2185.493023529242,418.2010644747616,7047.968146606709
ID417,C,2461.0613650238847,413.5398552840568,-23.739893108094655
ID675,C,2685.679004749513,384.23528925710093,628.8106359862559
ID709,C,2429.228896108862,402.62200949647433,269.3742527557129
ID131,A,2602.26885600707,412.2596062566372,8497.89619235982
ID146,B,1803.7273998876562,390.31363990041586,5898.757979453512
ID125,B,2418.304082882429,394.99534532291773,7145.849853191794
ID425,C,2678.9714718242476,384.0925879035638,327.77771561257134
ID232,B,2884.2955326963183,392.64779763812885,7979.978953330832
ID275,A,2414.737053139341,398.50914405145494,7809.025198095289
ID708,A,2585.96507496305,406.6450868628673,8141.928391355499
ID523,A,2443.4946735559383,416.46296568792724,8024.328199756825
ID766,B,2349.2592251604806,419.1975852299299,7867.339748290661
ID855,A,2713.4553937088526,386.9545334572086,8563.282740827788
ID437,A,2721.0784570467827,418.2783268947484,7954.888096762628
ID764,B,2934.917718584366,400.3575978732466,8390.945376621494
ID199,B,2184.2429293149403,383.45392047393455,6514.89881222105
ID439,B,2466.8005609328147,409.7516976910548,7466.291812789679
ID156,B,2571.372734817471,410.7800744955036,8052.820330592064
ID312,B,2320.281606425562,365.0554980853337,6893.625457524433
ID187,A,1980.6549497313085,382.9249061110723,6530.2838335879715
ID684,C,2696.194596709387,411.37460540956135,-112.14359138600197
ID182,C,2420.5622179472984,378.84556750591304,-234.9151364050183
ID857,C,2677.93530584266,404.3195168530884,280.1007329460985
ID793,C,2451.5153341854975,382.7378563012076,504.6615029746619
ID738,C,2811.205271124289,421.0998381110085,503.55741848585996
ID585,C,2991.8148834677554,387.0365306004868,-420.4331456597136
ID693,C,3075.9100242398226,394.0632418696178,411.41526047563946
ID719,B,2108.259224323628,409.7660965237001,6150.78199165382
ID737,B,2709.645602775053,406.8068354751567,8592.865715852506
ID281,C,2806.5118326527163,382.7565915868201,472.0902679214575
ID609,B,2187.093324133128,401.9672695705661,7094.83157694186
ID388,C,2984.058626202993,399.9460737057172,-97.12848202283553
ID721,C,2590.259784191606,398.67855670657093,557.0328092176923
ID459,B,2310.265672938784,386.9672997887505,7010.225754695473
ID301,C,2578.2725635062307,409.4488296992828,687.079523025715
ID859,B,2416.8181348224334,390.7272429621534,7238.701556648164
ID313,C,2391.0366607215556,412.8029444143975,52.785802563231925
ID332,B,2301.7511175668797,408.5184760704639,7140.854208197296
ID253,B,2697.256880198516,406.09379537239033,8155.886545177611
ID457,A,2178.8863504853575,402.25509206013936,7502.193733327915
ID183,A,2507.2872925475795,421.3797261118744,8176.468129584419
ID617,A,2545.6921495430743,390.9959806618519,7776.686269525017
ID703,A,2451.7627149206905,416.14435367158734,7782.460713313565
ID398,B,2550.671255847485,397.27065266324115,7606.85133726664
ID734,B,2449.5591566974467,411.7367157615122,7550.775179454567
ID665,B,2829.8810989185486,394.45365676315976,8385.765467145762
ID847,B,2879.4908735463673,403.0388026684835,7975.530007131879
ID129,A,2580.288813322683,394.8948170957519,7813.7906357831325
ID201,A,2802.616440584905,375.1078001942927,8687.014722070964
ID804,B,2659.2428688746513,396.17822465982425,8226.35933340919
ID375,A,2996.05182879516,398.69494263544146,9778.061111814108
ID650,B,2230.0168318924625,368.28502211140744,6534.610152930512
ID863,C,2547.6396212959544,372.3507041847747,348.7962762336884
ID655,C,2429.4948705203246,410.27476657260826,872.5026853841464
ID237,C,1867.8835438902975,405.22353978582066,1257.1162491722355
ID627,B,2357.458507956916,417.9142406133266,6600.244432032851
ID115,B,1755.9413995604375,411.0781980729307,5643.782040178141
ID208,A,2635.874465928984,375.3264985501175,8402.229294640254
ID676,B,2371.687329260406,400.81957589928766,7436.972283831542
ID421,C,2622.417491307997,399.12123774380905,743.3251983745647
ID864,A,2358.2446812921144,416.51757120429147,6953.2875743839395
ID717,B,1692.2172694884816,431.652178681902,6402.732965115141
ID362,C,2285.375953374469,414.3587567712838,907.6081910873556
ID593,B,2865.5365137235985,380.08045052594713,8414.106907480127
ID297,A,2257.297400768458,406.1926664509372,7213.698625150867
ID491,A,2767.6796775926637,403.64306102705257,9002.88301000908
ID290,C,2432.8361890029787,401.75174591615615,315.86950689555397
ID832,A,3103.8914213836615,400.5829758682664,9759.78670989
ID246,A,2162.898951387124,388.20651478019124,6782.110633355225
ID522,C,2285.892502370419,415.4430723253226,714.1326461765121
ID296,A,2202.877000225995,410.22072019126693,7067.0901624045055
ID258,C,1761.4462700227646,416.4693826661305,1059.3109620934
ID196,A,2446.425465431592,379.66793078099624,8155.78327734939
ID473,A,2467.3867724091915,389.4734249898883,8442.69798418368
ID621,B,2012.682474264914,369.8454075522663,7007.351366749106
ID877,B,2197.262162616651,445.6370819279589,7136.31953889448
ID648,C,2225.730544027983,405.23418518468435,981.290810117114
ID465,B,2248.049017842458,396.0077658693237,7005.154843065995
ID477,C,3079.7251118134427,405.32235196118677,-249.71300148369642
ID171,C,2597.867533903516,410.42440180942333,373.6870746335235
ID508,A,2839.671116355674,430.3428169298055,8761.604901688728
ID263,A,2444.0931052156393,391.67601429615627,7506.59071540909
ID121,A,2518.667296604313,398.7957059716839,8319.53838561812
ID649,C,2781.3260796393297,380.7225212421157,-212.07367789625226
ID324,A,2138.829732990191,407.43784893943723,6814.579432103372
ID701,C,2777.8679835750304,380.76467900361246,-246.46934118974164
ID638,C,2210.911474057712,393.223082019023,930.3107014025313
ID240,A,2295.9898380528775,407.86743332813575,6798.895468157732
ID512,C,2347.195094324833,409.04251642004823,306.79258163664434
ID475,C,2442.2110289161496,398.2217404915052,545.1148057552352
ID787,C,2458.8096375831014,359.92328336089764,422.0167999464338
ID143,A,2558.5534447367636,391.5393702808715,8356.021253747896
ID287,B,2409.136717815565,385.64743483790056,6808.815162856607
ID217,B,2711.1139002418086,411.13471289514007,8347.224578633384
ID210,B,2804.7554240518284,402.1962521486868,7969.7537864290325
ID868,A,2364.5280829586427,400.6028806089246,7681.385799664622
ID695,B,2591.8550915007268,372.6794330148212,7361.199407084289
ID568,B,2222.02444083081,390.71821797786873,7050.965152739953
ID549,C,2657.838295950516,414.75148704129936,212.1305778226854
ID677,C,2937.1991406037523,422.62555975841025,216.8633153246067
ID340,B,2908.1311746623155,438.9401022563439,8192.699724523702
ID403,B,2755.7992244109146,395.7303701474294,8445.882666342295
ID400,C,2340.2533082348477,407.7170034541045,980.5030429166446
ID716,C,2954.692518567519,400.0345940882794,-380.0852011547287
ID546,A,2775.687669685258,374.1317569531807,9102.717635935835
ID177,B,2671.3880441096335,408.0992550195855,8273.8288989686
ID221,C,2961.0574998748853,413.8153200599362,99.91000868498249
ID790,A,2534.934702237071,420.09609602947637,7783.2498113325955
ID354,C,3095.49911766089,397.9328644754754,190.9593526539816
ID372,C,2936.852575736339,377.0334129459285,5.131772131954813
ID435,B,2760.2710028211345,400.2236219324758,8046.8117236591825
ID244,A,2710.478026770654,390.46723376274474,9065.615672993326
ID691,B,2378.1298866107113,373.8206952511975,7226.618639316008
ID104,A,2289.7677266799906,393.4776129773083,7810.628447412618
ID291,C,2444.8469612783456,395.05669693705823,461.77345130294333
ID471,A,2135.1434404350393,386.07472508721787,6479.233885925279
ID359,A,2121.0368016090492,416.2739630848454,6847.555653439805
ID797,C,2764.939805091971,385.2318458866122,577.6551491126855
ID487,C,1651.4674517182607,385.8588291333286,1689.0367417534032
ID566,C,2852.9474333018943,405.58417813555695,282.4411757425578
ID515,B,2647.1615497722005,414.5877925755384,8233.45552769215
ID185,C,1972.7112988574982,402.36525578882566,935.511511521192
ID214,B,2529.2039034266113,392.2540524910786,7217.2147477485905
ID197,C,2860.817085808775,393.32897430753076,267.0167236870021
ID570,A,2276.018820023805,401.3822319575288,7710.76995240116
ID656,B,2801.555455945785,414.25653221862484,8212.846673564783
ID468,A,2639.0793783552035,396.4426531631845,8451.085811283683
ID637,A,2482.2388215814935,415.9470129826077,7871.73455770896
ID431,A,2226.9815995518293,392.744120853779,7367.580248263792
ID308,A,2254.3509591559036,412.60747517055677,7132.060344964953
ID347,A,1973.052665929658,427.0212090785274,6220.444674122426
ID247,A,2125.7787962312855,379.83941842962173,7064.986495854249
ID782,B,2295.6607746219966,390.34087620069374,7016.458308750062
ID353,C,2586.6749993255225,400.52209689374024,-45.63253288482082
ID750,C,2493.0536104494363,396.77800364456743,353.7395716561238
ID489,A,2368.521988656336,399.1217265868389,7960.909684725626
ID849,C,2917.6674506546506,400.7966129092745,-421.4547996144304
ID370,B,2122.5010138753487,409.1218197839786,6558.940847014844
ID454,B,2329.812994490035,385.71162324332073,6808.154773508619
ID679,C,2733.365233988397,400.37062402877854,173.69713272034434
ID341,B,2796.371435921834,407.37640956108254,8522.758641004919
ID285,B,2054.59965702754,400.24061927569,6701.5292952023965
ID810,A,2724.3362085137414,386.9281986523674,8762.914145615188
ID230,C,2768.62461484477,395.5106919873655,-387.7129125577534
ID261,C,2481.0014226166904,389.54714612515926,139.21442833395756
ID837,B,2920.7618123390957,372.8074591413106,7811.319239641997
ID223,A,2124.214993681876,395.2116094996668,7051.863274422737
ID326,B,1786.9823469336495,402.3514534819346,5802.161468709861
ID784,B,2590.0137713674753,382.8406156384702,7685.0236984105495
ID602,C,2570.6720685407454,399.18248459061215,303.1210307020224
ID339,A,2357.4677121519326,393.6163027681787,8160.034206578912
ID228,A,2447.693258707472,396.4525236335971,7612.893359326617
ID172,B,2360.9127320692146,404.0811794080244,7411.435988833531
ID202,B,2194.827575662783,380.8535313624235,6861.247458029506
ID407,B,1756.0654195372504,401.7466140148086,6182.943581776285
ID839,B,2190.550195255193,403.1166099484131,7016.849391648712
ID749,B,3061.753485557573,380.2617231657223,8523.869188497094
ID811,C,2541.5245236353758,420.82778914220825,-161.63568355633657
ID315,C,2478.113889645501,419.6360184038205,331.9867172625108
ID893,A,2501.9128872913384,393.3303983474345,8077.543392889768
ID505,A,2381.410329305708,412.3155376338108,7940.429887808739
ID531,C,2651.570602530919,393.8973037557294,609.1007604409892
ID260,B,2218.1203195472694,392.60409125286856,7120.0694691216595
ID227,B,2335.513540503621,401.90624125662123,7075.975236092719
ID518,B,2642.761065048462,430.60074888995445,8435.994039393798
ID410,B,3188.3821611852895,404.0282453486454,9104.078138280604
ID540,A,2317.6719745440537,409.3077034403027,7624.983417043939
ID141,A,3193.7680224539654,398.2762365510694,10444.804613337381
ID541,C,2158.241007207675,389.28932899009686,138.88408102849525
ID533,B,3105.603473443371,387.9202278270512,8633.521376024117
ID482,B,2664.8784686165145,395.9279777931072,7393.258640702067
ID842,C,2108.0415357461115,392.4052247735345,733.2361597352907
ID130,C,2371.1468595621272,419.83273422962844,237.74799832820977
ID299,C,3061.1097384658906,407.6720579615213,-598.5185885743056
ID753,A,2470.2056662263503,385.8616609134056,7213.309505715012
ID536,B,2094.79075493012,414.51112746930545,6608.154069589019
ID862,C,2490.594334892826,406.72201768155895,294.9877648416428
ID248,C,2712.3745778546217,403.26530377841584,-256.55741490866995
ID884,C,2228.348643977294,409.5590393895018,1093.5847806033987
ID511,C,2319.1726634451657,395.7436711515354,899.8313757611684
ID580,C,2690.24614105629,412.97754428044436,215.69604567158328
ID581,A,2965.4455660293224,441.3370229463985,8938.590775255772
ID358,C,2617.144921027317,416.9231974540163,557.1254573155085
ID395,A,2470.1529564924467,386.00792787932767,7731.233369275312
ID288,A,3060.7177134776034,386.655640773307,9990.885539719433
ID472,C,2674.9989439615892,413.64767852549767,-214.12380579125613
ID402,B,3139.79096366167,387.5908740672275,8483.561202136872
ID628,B,2369.8700029454385,413.72947113568756,6897.867442366425
ID885,B,2204.2108692893507,411.3392284152896,6155.252525782992
ID791,C,2689.160259697209,393.2650036846091,182.20041411610077
ID865,B,2892.855839467103,414.1968710834327,8433.03027543129
ID399,A,2759.063078716106,409.2218568665268,8554.226454538899
ID844,B,1978.2101193945377,408.05916510212376,6741.225214275944
ID198,B,2624.2490378949906,397.94003192162006,7981.203836627431
ID775,A,2479.050904194251,393.1381074287664,7840.872184828046
ID401,C,2682.8131744730435,386.90554464878227,713.7094148992169
ID394,B,2521.5079268347786,394.3869849767318,6883.214919559767
ID318,C,2870.1302530469657,383.0709325967557,-28.004756285169876
ID416,C,2645.9038441710704,396.48368109622135,821.6293886645593
ID114,B,2148.57389945711,412.01650635465796,6491.164325419297
ID817,B,2826.2143988494113,420.16921914668626,8146.358889511189
ID553,A,2636.1770819661515,401.0205935728718,8452.697076058728
ID776,B,2438.079481006649,399.82788795897306,7802.078250827912
ID458,C,2398.3893336286324,422.8311399330993,34.252309284936175
ID604,A,2730.201334999016,417.18991518167695,8639.272829557434
ID822,B,1925.7363387772457,397.03982166611877,6587.812442423744
ID747,C,2585.0613181174767,386.2045015822713,24.59799646406235
ID548,B,2225.808408748115,397.04260768776066,7252.339112700113
ID259,B,2491.2693958753125,372.217281921614,7841.966902892628
ID786,C,2568.8589103500767,401.9818015425593,-322.295760310421
ID894,C,2611.4429812968183,396.45224630543015,340.55801343823504
ID496,A,2769.719059219706,388.3233312871185,9549.44437265875
ID294,C,2712.1699035027955,408.75853447810056,71.43602897787397
ID897,B,2381.7084752783294,404.1231796035008,7542.0877246438195
ID462,B,2279.6839375633413,408.5384356414825,6829.553009451166
ID651,C,2187.7442687692796,388.33562127297057,270.8990189588935
ID236,C,2618.3979775519488,406.8613222858873,558.8543646532037
ID506,C,2236.6417182730556,421.8065171572802,826.9673512888178
ID342,A,2001.505630798284,420.644917094794,6435.650394035807
ID206,C,2821.946969715317,392.945487722188,82.76981266305552
ID815,B,2405.2073629536994,389.76964529020154,7256.461875994221
ID503,C,2499.886432977581,415.64711038483705,324.21423816683944
ID381,C,2241.225484441559,412.6886476171267,442.72207923645016
ID622,B,1996.3810869516406,375.35387032260974,6793.777928230825
ID895,A,2067.6578422892935,413.4980596728613,7110.969020034866
ID567,B,2179.9362784002014,384.2424426510691,6479.67195499449
ID606,B,1935.349454488581,397.98085193536974,6065.4215743388395
ID590,A,2810.251985092621,377.4424531198535,8891.049951902945
ID249,A,2823.7362195958926,410.58892282535516,8806.546173538192
ID659,C,2837.8299142255005,390.6693373299104,-120.62057660294994
ID181,A,2341.4611088063734,389.07836224708313,8019.358603936501
ID225,B,2726.7934687282477,404.75206938651087,8096.81786982498
ID234,B,2131.7245372411708,423.0184991633983,6764.636341004801
ID560,C,2780.4094900307427,404.5624272876558,2.580897881925246
ID218,B,2843.58798256041,380.0198091874762,8070.776203765916
ID813,C,2932.574349233206,421.52205422399317,-167.74137942472245
ID613,C,2375.124582693663,411.99666273793605,193.46210584759154
ID803,B,2747.5612301336137,401.1712817004519,7645.596025735767
ID453,A,3100.175903419547,414.3817042003211,9544.824471306876
ID514,A,2389.225669852359,383.76436966721496,7374.14162796422
ID770,B,2266.65221840828,379.4488782638938,6624.50028395411
ID151,A,2094.504170547699,416.3110837878196,6847.603527271866
ID408,A,2592.9826921599542,377.74996439669496,9117.019700505545
ID573,A,2283.8282210136113,378.38067936640147,7382.811023070849
ID830,A,2253.9123036735446,397.61849765664556,7602.024579160127
ID887,A,2496.7663713496045,420.6251185763074,7733.6516696021645
ID163,B,2744.0987044823346,388.2310225746596,8103.4267916659055
ID537,B,3047.3065914632116,388.20633905215675,8919.589337401134
ID587,C,2151.956028294264,392.71919026811776,703.9060113699963
ID756,A,2903.7199222727063,383.61556031336505,9127.303676490432
ID754,A,2466.129390671539,396.2885497693551,7504.218705857314
ID544,C,2503.1945772101526,372.2782964228129,441.3088136820727
ID188,A,2519.4123427682766,407.6302669922016,8026.159408595794
ID200,B,2352.190894177134,402.06520933063956,6652.1192649899795
ID317,B,2125.5774637776044,402.69757615234914,6372.2466341587
ID634,A,2459.447680228131,396.36862681563514,7511.252264530929
ID302,A,2809.251577953928,388.16763238617665,9105.602021978413
ID551,A,2505.998413834303,391.11850970959625,8144.666177164814
ID846,C,2589.097859304534,408.1230430223086,692.0361851138875
ID149,A,2126.511228369624,406.822229710237,6945.747308313922
ID350,A,2952.055005777396,388.0639945564755,9426.202549156094
ID773,C,2400.6843932401043,408.6364148323404,415.73289909904923
ID497,C,2152.1473277404666,414.4440305595793,1053.8881251034725
ID451,A,2818.6984890764907,424.3515154164043,9132.404130555105
ID364,C,2742.6798181679546,398.27463219914966,342.0802975972038
ID424,A,3129.971095420173,390.24749195043154,10316.863686552817
ID694,A,2322.2963287274683,395.28788510446464,7485.51344406599
ID268,C,2699.418581154289,385.3814370211361,339.35824817070335
ID845,C,2538.2431242579764,410.3340001692932,1214.1114591114174
ID759,C,2107.2268617915247,389.33563339447824,947.9908187856855
ID821,B,2888.0613923550286,415.9351292015146,7780.959915362861
ID106,C,2884.767182612877,410.4037248613383,-347.80499462475757
ID486,B,2799.837457533143,426.16468744587075,8393.257547455543
ID470,B,2222.5822182763773,408.8109411139173,6906.220914817893
ID226,B,2531.52090444142,419.7303192834054,7898.615879353274
ID528,C,2758.4130986112855,393.0610191633781,4.3015114773069385
ID896,C,2406.5980656351185,389.9697516850182,482.4057319784052
ID757,A,2490.5449930096775,422.8610228959086,7967.462771561563
ID357,B,2664.94264171254,399.2118396728407,8068.144742903228
ID269,B,2303.9134463453934,402.1657700412236,7645.350260192841
ID157,A,2753.3480292639856,407.584527479173,8690.24379316928
ID603,C,2696.433914429429,396.7798953416087,337.71574123950256
ID446,C,2091.3695946959533,412.20089503776774,384.7856868719956
ID191,A,2904.8569321089776,412.1402269670822,9405.237594383227
ID657,A,2695.5395927972677,410.35709494946354,8766.601294635968
ID682,B,2435.2593303492945,407.567730816154,7365.915765885182
ID510,A,2682.34893447995,385.2082715097401,8712.99075185111
ID598,C,2644.347629169317,374.02874383746325,86.08521851076169
ID646,A,2285.8584959615673,364.05824068052846,7291.01645558107
ID733,A,2417.683810545598,412.5191048583498,8018.858745791262
ID295,C,2041.7093195461168,385.7637511949287,1049.258130720575
ID597,A,2761.8077125085615,383.128271676061,9144.463547719426
ID383,A,2743.4591807664106,422.06109948209837,8672.956182394248
ID432,B,2492.720379129887,393.3446789702674,7239.451901116915
ID658,A,2359.0361812948386,413.3495477786561,7603.380065364946
ID525,B,2308.8566997341013,394.9026476230766,7082.185406093201
ID173,A,2270.699544195542,380.37915623978256,7275.448016007418
ID250,B,2360.5340982660064,405.87745440472014,7402.680213382011
ID564,A,2344.7740184337745,399.9910776112286,7522.44847753765
ID871,B,2824.9649819671604,424.9814323269516,8302.268190044884
ID333,A,2807.6163408561238,398.7288180524736,8900.267022261889
ID639,C,2611.404545795991,357.9317193888197,692.4541146705259
ID740,A,2659.3738152088054,372.778089354503,9349.21876244615
ID640,B,2637.7558935253564,394.5164017519703,7345.745044738284
ID899,A,2560.130755501963,384.00612032434833,8045.382500278403
ID818,B,2500.7896128881844,402.48711344565,7546.9080620844015
ID180,A,2838.7994438327114,382.9115412823059,8894.801352666762
ID745,A,2705.83403188927,389.79699035696757,8873.309577334494
ID331,B,2366.7444106694393,410.970818225064,7245.359442876298
ID366,A,2381.4729735927012,394.47178579354073,7577.098187990092
ID418,C,2831.482633877726,409.23701629194295,8.819365396422178
ID732,B,2874.9857382794066,422.4680662657729,8326.348259808048
ID319,A,2441.8458013117347,381.8287059405649,8273.438092433384
